IdAccident,Diames,Diasemana,Mes,Año,Hora_aprox,Comuna,CUT_REG,CUT_COM,REGION_DPA,COMUNA_DPA,Lat,Lon,gravedad,es_fin_de_semana,franja_horaria,distancia_hospital_km
1650729,15,5,11,2024,16,TOME,8,8111,BIOBÍO,TOMÉ,-36.671264,-72.958027,Leve,0,Tarde,5.586
1650730,17,7,11,2024,7,SAN FERNANDO,6,6301,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN FERNANDO,-34.543693,-70.964145,Fatal,1,Mañana,4.25
1650743,17,7,11,2024,8,PICHIDEGUA,6,6113,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PICHIDEGUA,-34.386293,-71.320922,Leve,1,Mañana,4.585
1650745,17,7,11,2024,5,LOS MUERMOS,10,10106,LOS LAGOS,LOS MUERMOS,-41.426189,-73.336098,Sin lesionados,1,Madrugada,29.792
1650749,15,5,11,2024,12,CALBUCO,10,10102,LOS LAGOS,CALBUCO,-41.773525,-73.436217,Sin lesionados,0,Tarde,2.784
1650761,14,4,11,2024,15,PEUMO,6,6112,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PEUMO,-34.347615,-71.225406,Sin lesionados,0,Tarde,5.456
1650774,15,5,11,2024,16,TOME,8,8111,BIOBÍO,TOMÉ,-36.654378,-72.954124,Leve,0,Tarde,4.566
1650779,12,2,11,2024,19,COPIAPO,3,3101,ATACAMA,COPIAPÓ,-27.393302,-70.676069,Leve,0,Noche,32.716
1650798,15,5,11,2024,23,DALCAHUE,10,10205,LOS LAGOS,DALCAHUE,-42.124988,-73.481757,Leve,0,Noche,22.439
1650805,16,6,11,2024,7,DALCAHUE,10,10205,LOS LAGOS,DALCAHUE,-42.049833,-73.459751,Sin lesionados,1,Mañana,20.109
1650810,17,7,11,2024,3,CASTRO,10,10201,LOS LAGOS,CASTRO,-42.418986,-73.729728,Sin lesionados,1,Madrugada,6.641
1650813,17,7,11,2024,15,CHONCHI,10,10203,LOS LAGOS,CHONCHI,-42.64286,-73.809198,Leve,1,Tarde,18.765
1650821,13,3,11,2024,19,LOS VILOS,4,4203,COQUIMBO,LOS VILOS,-32.12179,-71.505775,Leve,0,Noche,22.937
1650823,12,2,11,2024,21,CHILLAN,16,16101,ÑUBLE,CHILLÁN,-36.637756,-71.999263,Sin lesionados,0,Noche,7.312
1650829,17,7,11,2024,6,CHILLAN,16,16101,ÑUBLE,CHILLÁN,-36.658712,-72.273248,Fatal,1,Mañana,1.519
1650830,14,4,11,2024,5,ILLAPEL,4,4201,COQUIMBO,ILLAPEL,-31.729363,-71.119208,Sin lesionados,0,Madrugada,4.615
1650842,16,6,11,2024,10,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.673298,-72.699878,Leve,1,Mañana,9.679
1650853,16,6,11,2024,22,ANTOFAGASTA,2,2101,ANTOFAGASTA,ANTOFAGASTA,-24.070059,-70.220084,Leve,1,Noche,48.505
1650863,16,6,11,2024,12,CALBUCO,10,10102,LOS LAGOS,CALBUCO,-41.58293,-73.221985,Leve,1,Tarde,22.086
1650868,9,6,11,2024,21,PANGUIPULLI,14,14108,LOS RÍOS,PANGUIPULLI,-39.705156,-71.861877,Grave,1,Noche,41.262
1650871,15,5,11,2024,11,MAULE,7,7105,MAULE,MAULE,-35.555915,-71.593022,Sin lesionados,0,Mañana,9.122
1650875,15,5,11,2024,8,PANGUIPULLI,14,14108,LOS RÍOS,PANGUIPULLI,-39.850922,-71.950047,Leve,0,Mañana,40.349
1650881,12,2,11,2024,21,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.237702,-72.293573,Sin lesionados,0,Noche,15.031
1650884,14,4,11,2024,15,MAFIL,14,14105,LOS RÍOS,MÁFIL,-39.606405,-72.954287,Sin lesionados,0,Tarde,7.285
1650898,14,4,11,2024,12,QUINTERO,5,5107,VALPARAÍSO,QUINTERO,-32.800155,-71.483847,Leve,0,Tarde,4.305
1650906,17,7,11,2024,16,FUTALEUFU,10,10402,LOS LAGOS,FUTALEUFÚ,-43.270607,-71.955317,Grave,1,Tarde,11.967
1650907,16,6,11,2024,18,VILLA ALEGRE,7,7407,MAULE,VILLA ALEGRE,-35.685686,-71.733908,Leve,1,Noche,0.078
1650916,5,2,11,2024,17,SAN IGNACIO,16,16108,ÑUBLE,SAN IGNACIO,-36.8506,-72.097506,Leve,0,Tarde,8.21
1650919,6,3,11,2024,9,QUILLON,16,16107,ÑUBLE,QUILLÓN,-36.927419,-72.362101,Grave,0,Mañana,12.734
1650922,16,6,11,2024,19,ALTO HOSPICIO,1,1107,TARAPACÁ,ALTO HOSPICIO,-20.212097,-69.789225,Sin lesionados,1,Noche,19.151
1650924,8,5,11,2024,6,SAN IGNACIO,16,16108,ÑUBLE,SAN IGNACIO,-36.823653,-72.018005,Sin lesionados,0,Mañana,3.058
1650927,17,7,11,2024,11,ALTO HOSPICIO,1,1107,TARAPACÁ,ALTO HOSPICIO,-20.278532,-70.097167,Sin lesionados,1,Mañana,1.179
1650930,15,5,11,2024,17,PENCAHUE,7,7107,MAULE,PENCAHUE,-35.001097,-71.392292,Sin lesionados,0,Tarde,11.005
1650936,16,6,11,2024,10,ANGOL,9,9201,LA ARAUCANÍA,ANGOL,-37.793778,-72.648947,Sin lesionados,1,Mañana,3.692
1650938,12,2,11,2024,10,PUERTO VARAS,10,10109,LOS LAGOS,PUERTO VARAS,-41.327062,-73.142176,Grave,0,Mañana,12.629
1650939,11,1,11,2024,23,PEMUCO,16,16105,ÑUBLE,PEMUCO,-36.922394,-72.344823,Sin lesionados,0,Noche,13.729
1650942,17,7,11,2024,20,LA SERENA,4,4101,COQUIMBO,LA SERENA,-29.918,-71.202856,Sin lesionados,1,Noche,1.541
1650955,1,5,11,2024,6,RETIRO,7,7405,MAULE,RETIRO,-36.113944,-71.872464,Sin lesionados,0,Mañana,6.113
1650976,16,6,11,2024,20,SAN PEDRO,13,13505,METROPOLITANA DE SANTIAGO,SAN PEDRO,-33.827756,-71.340893,Sin lesionados,1,Noche,18.769
1650977,18,1,11,2024,8,CALBUCO,10,10102,LOS LAGOS,CALBUCO,-41.756179,-73.40949,Fatal,0,Mañana,5.719
1650986,13,3,11,2024,19,FRUTILLAR,10,10105,LOS LAGOS,FRUTILLAR,-40.970536,-73.130351,Sin lesionados,0,Noche,6.612
1650999,2,6,11,2024,23,RETIRO,7,7405,MAULE,RETIRO,-35.873099,-71.983226,Leve,1,Noche,28.118
1651007,14,4,11,2024,3,PUERTO VARAS,10,10109,LOS LAGOS,PUERTO VARAS,-41.325411,-73.06466,Sin lesionados,0,Madrugada,6.165
1651009,11,1,11,2024,8,VILLARRICA,9,9120,LA ARAUCANÍA,VILLARRICA,-39.448909,-72.18219,Leve,0,Mañana,17.269
1651012,17,7,11,2024,10,SAN ESTEBAN,5,5304,VALPARAÍSO,SAN ESTEBAN,-32.815111,-70.564172,Leve,1,Mañana,3.403
1651019,17,7,11,2024,20,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.408404,-71.096623,Leve,1,Noche,3.923
1651022,15,5,11,2024,7,VILLARRICA,9,9120,LA ARAUCANÍA,VILLARRICA,-39.356196,-72.213986,Grave,0,Mañana,6.774
1651026,18,1,11,2024,7,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.453534,-70.992536,Leve,0,Mañana,7.317
1651029,15,5,11,2024,11,PADRE LAS CASAS,9,9112,LA ARAUCANÍA,PADRE LAS CASAS,-38.827116,-72.534078,Leve,0,Mañana,8.027
1651033,10,7,11,2024,21,SAN BERNARDO,13,13401,METROPOLITANA DE SANTIAGO,SAN BERNARDO,-33.583178,-70.714042,Grave,1,Noche,1.899
1651038,16,6,11,2024,15,SAN PEDRO,13,13505,METROPOLITANA DE SANTIAGO,SAN PEDRO,-33.922175,-71.411119,Sin lesionados,1,Tarde,31.056
1651043,11,1,11,2024,18,BUIN,13,13402,METROPOLITANA DE SANTIAGO,BUIN,-33.800706,-70.772964,Leve,0,Noche,2.695
1651054,17,7,11,2024,4,COLINA,13,13301,METROPOLITANA DE SANTIAGO,COLINA,-33.007474,-70.895403,Sin lesionados,1,Madrugada,9.273
1651058,7,4,11,2024,8,ANTOFAGASTA,2,2101,ANTOFAGASTA,ANTOFAGASTA,-23.623214,-70.299822,Sin lesionados,0,Mañana,8.92
1651070,16,6,11,2024,18,PUCHUNCAVI,5,5105,VALPARAÍSO,PUCHUNCAVÍ,-32.664547,-71.424524,Sin lesionados,1,Noche,16.194
1651073,4,1,11,2024,15,ANTOFAGASTA,2,2101,ANTOFAGASTA,ANTOFAGASTA,-23.558654,-70.242145,Sin lesionados,0,Tarde,13.802
1651086,5,2,11,2024,13,PARRAL,7,7404,MAULE,PARRAL,-36.094686,-71.804655,Sin lesionados,0,Tarde,5.294
1651090,13,3,11,2024,23,TALAGANTE,13,13601,METROPOLITANA DE SANTIAGO,TALAGANTE,-33.670204,-70.916899,Fatal,0,Noche,0.393
1651099,14,4,11,2024,19,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-30.312008,-71.253867,Leve,0,Noche,18.67
1651101,11,1,11,2024,13,PITRUFQUEN,9,9114,LA ARAUCANÍA,PITRUFQUÉN,-39.223079,-72.333927,Leve,0,Tarde,7.057
1651108,17,7,11,2024,16,MAULE,7,7105,MAULE,MAULE,-35.477936,-71.697309,Leve,1,Tarde,5.245
1651111,12,2,11,2024,11,COIHUECO,16,16302,ÑUBLE,COIHUECO,-36.623729,-72.097835,Sin lesionados,0,Mañana,0.102
1651113,18,1,11,2024,1,RIO CLARO,7,7108,MAULE,RÍO CLARO,-35.279624,-71.269898,Fatal,0,Madrugada,19.23
1651114,15,5,11,2024,16,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-29.954705,-71.295342,Sin lesionados,0,Tarde,3.889
1651118,13,3,11,2024,3,PITRUFQUEN,9,9114,LA ARAUCANÍA,PITRUFQUÉN,-38.986185,-72.642953,Leve,0,Madrugada,0.39
1651120,11,1,11,2024,8,LONQUIMAY,9,9205,LA ARAUCANÍA,LONQUIMAY,-38.565982,-71.492756,Leve,0,Mañana,16.296
1651129,11,2,6,2024,22,TENO,7,7308,MAULE,TENO,-34.885025,-71.254174,Sin lesionados,0,Noche,7.179
1651130,14,4,11,2024,14,CURACAUTIN,9,9203,LA ARAUCANÍA,CURACAUTÍN,-38.47253,-71.970257,Sin lesionados,0,Tarde,7.805
1651131,12,2,11,2024,21,PITRUFQUEN,9,9114,LA ARAUCANÍA,PITRUFQUÉN,-39.061735,-72.92049,Grave,0,Noche,16.248
1651138,15,5,11,2024,7,LONQUIMAY,9,9205,LA ARAUCANÍA,LONQUIMAY,-38.55327,-71.44136,Leve,0,Mañana,12.443
1651145,13,3,11,2024,21,TOLTEN,9,9118,LA ARAUCANÍA,TOLTÉN,-39.027457,-73.058114,Grave,0,Noche,4.352
1651151,14,4,11,2024,6,PITRUFQUEN,9,9114,LA ARAUCANÍA,PITRUFQUÉN,-39.135039,-72.385095,Leve,0,Mañana,16.591
1651153,8,5,11,2024,5,PARRAL,7,7404,MAULE,PARRAL,-36.130961,-71.806682,Sin lesionados,0,Madrugada,1.355
1651157,14,4,11,2024,19,ROMERAL,7,7306,MAULE,ROMERAL,-34.962293,-71.172308,Sin lesionados,0,Noche,4.116
1651160,14,4,11,2024,21,FREIRE,9,9105,LA ARAUCANÍA,FREIRE,-38.963689,-72.696207,Grave,0,Noche,5.347
1651161,19,2,11,2024,17,COLINA,13,13301,METROPOLITANA DE SANTIAGO,COLINA,-33.186595,-70.89588,Leve,0,Tarde,2.279
1651164,13,3,11,2024,15,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.534888,-72.397749,Sin lesionados,0,Tarde,1.798
1651167,13,3,11,2024,8,SAN FELIPE,5,5701,VALPARAÍSO,SAN FELIPE,-32.71866,-70.743393,Sin lesionados,0,Mañana,4.652
1651171,18,1,11,2024,8,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.760906,-72.70549,Leve,0,Mañana,7.738
1651172,16,6,11,2024,16,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.502747,-72.450192,Leve,1,Tarde,2.76
1651176,8,5,11,2024,14,RETIRO,7,7405,MAULE,RETIRO,-36.033845,-71.744674,Leve,0,Tarde,2.468
1651180,13,3,11,2024,1,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.150574,-72.210809,Sin lesionados,0,Madrugada,18.413
1651181,18,1,11,2024,8,TEMUCO,9,9101,LA ARAUCANÍA,TEMUCO,-38.760948,-72.716762,Sin lesionados,0,Mañana,8.136
1651182,16,6,11,2024,9,COQUIMBO,4,4102,COQUIMBO,COQUIMBO,-29.956751,-71.299955,Sin lesionados,1,Mañana,3.673
1651183,17,7,11,2024,18,LAUTARO,9,9108,LA ARAUCANÍA,LAUTARO,-38.524217,-72.531303,Sin lesionados,1,Noche,7.947
1651184,18,1,11,2024,23,LAMPA,13,13302,METROPOLITANA DE SANTIAGO,LAMPA,-33.114876,-70.926837,Leve,0,Noche,3.082
1651186,17,7,11,2024,15,NACIMIENTO,8,8306,BIOBÍO,NACIMIENTO,-37.358548,-72.835576,Leve,1,Tarde,15.32
1651189,15,5,11,2024,17,TENO,7,7308,MAULE,TENO,-34.889366,-71.156237,Sin lesionados,0,Tarde,2.186
1651192,15,5,11,2024,13,TENO,7,7308,MAULE,TENO,-34.878093,-71.145308,Sin lesionados,0,Tarde,1.91
1651198,16,6,11,2024,13,TENO,7,7308,MAULE,TENO,-34.888769,-71.070912,Leve,1,Tarde,8.748
1651200,15,5,11,2024,16,MARIA ELENA,2,2302,ANTOFAGASTA,MARÍA ELENA,-22.277264,-69.527849,Fatal,0,Tarde,15.844
1651203,18,1,11,2024,16,TENO,7,7308,MAULE,TENO,-34.857098,-71.146967,Sin lesionados,0,Tarde,2.199
1651209,14,4,11,2024,12,CURICO,7,7301,MAULE,CURICÓ,-34.973237,-71.200562,Leve,0,Tarde,1.273
1651210,16,6,11,2024,6,ROMERAL,7,7306,MAULE,ROMERAL,-34.978901,-71.209078,Leve,1,Mañana,0.315
1651213,9,6,11,2024,15,CABRERO,8,8303,BIOBÍO,CABRERO,-37.179531,-72.739658,Grave,1,Tarde,9.801
1651215,18,1,11,2024,15,MELIPILLA,13,13501,METROPOLITANA DE SANTIAGO,MELIPILLA,-33.590288,-71.218112,Sin lesionados,0,Tarde,10.364
1651216,19,2,11,2024,10,MAULE,7,7105,MAULE,MAULE,-35.507299,-71.70237,Sin lesionados,0,Mañana,2.083
1651217,15,5,11,2024,5,MELIPILLA,13,13501,METROPOLITANA DE SANTIAGO,MELIPILLA,-33.675545,-71.167862,Leve,0,Madrugada,1.816
1651221,10,7,11,2024,3,PARRAL,7,7404,MAULE,PARRAL,-36.200081,-71.825521,Sin lesionados,1,Madrugada,5.157
1651229,18,1,11,2024,19,CALLE LARGA,5,5302,VALPARAÍSO,CALLE LARGA,-32.879548,-70.656266,Sin lesionados,0,Noche,7.137
1651231,13,3,11,2024,12,COIHUECO,16,16302,ÑUBLE,COIHUECO,-36.62533,-72.098847,Sin lesionados,0,Tarde,0.163
1651236,11,1,11,2024,14,OVALLE,4,4301,COQUIMBO,OVALLE,-30.992638,-71.052215,Sin lesionados,0,Tarde,20.752
1651239,13,3,11,2024,8,OVALLE,4,4301,COQUIMBO,OVALLE,-30.647463,-71.213953,Sin lesionados,0,Mañana,5.482
1651247,15,5,11,2024,19,PINTO,16,16106,ÑUBLE,PINTO,-36.649921,-72.011688,Sin lesionados,0,Noche,6.928
1651249,15,5,11,2024,16,MELIPILLA,13,13501,METROPOLITANA DE SANTIAGO,MELIPILLA,-33.799255,-71.300702,Leve,0,Tarde,14.01
1651251,15,5,11,2024,11,OVALLE,4,4301,COQUIMBO,OVALLE,-30.522548,-71.481148,Sin lesionados,0,Mañana,28.243
1651260,16,6,11,2024,7,OVALLE,4,4301,COQUIMBO,OVALLE,-30.630642,-71.297116,Leve,1,Mañana,9.905
1651267,17,7,11,2024,15,OVALLE,4,4301,COQUIMBO,OVALLE,-30.656967,-71.263106,Leve,1,Tarde,8.776
1651268,11,1,11,2024,7,RETIRO,7,7405,MAULE,RETIRO,-35.891089,-71.992311,Leve,0,Mañana,27.359
1651276,15,5,11,2024,17,PUNITAQUI,4,4304,COQUIMBO,PUNITAQUI,-30.791935,-71.284556,Sin lesionados,0,Tarde,22.858
1651279,6,3,11,2024,23,MAIPU,13,13119,METROPOLITANA DE SANTIAGO,MAIPÚ,-33.484626,-70.739743,Leve,0,Noche,1.095
1651288,12,2,11,2024,17,MARCHIHUE,6,6204,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MARCHIHUE,-34.40026,-71.697983,Leve,0,Tarde,7.463
1651294,13,3,11,2024,23,MARCHIHUE,6,6204,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MARCHIHUE,-34.345563,-71.73794,Grave,0,Noche,12.618
1651296,13,3,11,2024,15,RETIRO,7,7405,MAULE,RETIRO,-36.000074,-71.719484,Leve,0,Tarde,4.527
1651298,18,1,11,2024,21,RAUCO,7,7305,MAULE,RAUCO,-34.884547,-71.299471,Leve,0,Noche,4.622
1651299,14,4,11,2024,0,EMPEDRADO,7,7104,MAULE,EMPEDRADO,-35.683128,-72.261476,Sin lesionados,0,Madrugada,25.158
1651308,15,5,11,2024,8,PAREDONES,6,6206,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PAREDONES,-34.571135,-72.015059,Leve,0,Mañana,20.501
1651316,13,3,11,2024,14,CHILLAN,16,16101,ÑUBLE,CHILLÁN,-36.547088,-72.09187,Sin lesionados,0,Tarde,6.013
1651320,16,6,11,2024,20,LOS MUERMOS,10,10106,LOS LAGOS,LOS MUERMOS,-41.392875,-73.366138,Leve,1,Noche,26.819
1651331,19,2,11,2024,7,COINCO,6,6103,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COINCO,-34.259901,-70.949628,Sin lesionados,0,Mañana,1.002
1651334,15,5,11,2024,18,CHILLAN,16,16101,ÑUBLE,CHILLÁN,-36.571799,-72.051061,Leve,0,Noche,4.824
1651337,15,5,11,2024,14,CHILLAN,16,16101,ÑUBLE,CHILLÁN,-36.59605,-72.131535,Sin lesionados,0,Tarde,2.85
1651339,15,5,11,2024,22,CONSTITUCION,7,7102,MAULE,CONSTITUCIÓN,-35.605107,-71.834389,Sin lesionados,0,Noche,5.16
1651341,13,3,11,2024,22,RETIRO,7,7405,MAULE,RETIRO,-36.026232,-71.88079,Leve,0,Noche,11.074
1651347,18,1,11,2024,19,OVALLE,4,4301,COQUIMBO,OVALLE,-30.518019,-71.486172,Sin lesionados,0,Noche,28.857
1651353,12,2,11,2024,23,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.721289,-72.133356,Leve,0,Noche,9.439
1651359,15,5,11,2024,10,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.814856,-72.342753,Leve,0,Mañana,13.848
1651370,15,5,11,2024,13,MULCHEN,8,8305,BIOBÍO,MULCHÉN,-37.712304,-72.252225,Leve,0,Tarde,1.33
1651372,19,2,11,2024,20,SAN VICENTE,6,6117,LIBERTADOR GENERAL BERNARDO O'HIGGINS,SAN VICENTE,-34.473344,-70.988395,Sin lesionados,0,Noche,8.483
1651393,13,3,11,2024,11,TALCAHUANO,8,8110,BIOBÍO,TALCAHUANO,-36.799432,-73.056715,Leve,0,Mañana,1.311
1651398,18,1,11,2024,8,CURACAVI,13,13503,METROPOLITANA DE SANTIAGO,CURACAVÍ,-33.447208,-70.981603,Leve,0,Mañana,15.805
1651403,8,5,11,2024,20,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.468245,-72.911368,Sin lesionados,0,Noche,0.444
1651414,18,1,11,2024,16,VILCUN,9,9119,LA ARAUCANÍA,VILCÚN,-38.727895,-72.242199,Leve,0,Tarde,6.956
1651419,14,4,11,2024,6,PARRAL,7,7404,MAULE,PARRAL,-36.148509,-71.811727,Sin lesionados,0,Mañana,0.775
1651425,17,7,11,2024,21,PELLUHUE,7,7203,MAULE,PELLUHUE,-35.817391,-72.53759,Leve,1,Noche,8.672
1651426,14,4,11,2024,13,RETIRO,7,7405,MAULE,RETIRO,-36.08732,-71.866812,Leve,0,Tarde,7.703
1651453,18,1,11,2024,15,RIO NEGRO,10,10305,LOS LAGOS,RÍO NEGRO,-40.768356,-73.157675,Leve,0,Tarde,6.231
1651456,15,5,11,2024,17,PARRAL,7,7404,MAULE,PARRAL,-36.280448,-71.634195,Sin lesionados,0,Tarde,21.727
1651477,15,5,11,2024,18,PUERTO MONTT,10,10101,LOS LAGOS,PUERTO MONTT,-41.421171,-72.956847,Sin lesionados,0,Noche,2.922
1651479,18,1,11,2024,6,LAMPA,13,13302,METROPOLITANA DE SANTIAGO,LAMPA,-33.307122,-70.848015,Leve,0,Mañana,4.163
1651492,7,5,6,2024,20,HUARA,1,1404,TARAPACÁ,HUARA,-19.34603,-69.901333,Leve,0,Noche,73.528
1651493,19,2,11,2024,21,SAGRADA FAMILIA,7,7307,MAULE,SAGRADA FAMILIA,-35.000136,-71.337527,Leve,0,Noche,8.726
1651498,20,3,11,2024,12,CALLE LARGA,5,5302,VALPARAÍSO,CALLE LARGA,-32.86123,-70.640806,Sin lesionados,0,Tarde,4.715
1651501,6,6,7,2024,6,HUARA,1,1404,TARAPACÁ,HUARA,-19.576033,-69.937182,Sin lesionados,1,Mañana,49.851
1651504,9,2,7,2024,17,HUARA,1,1404,TARAPACÁ,HUARA,-19.606968,-68.990387,Grave,0,Tarde,27.386
1651511,17,7,11,2024,7,LOS ALAMOS,8,8206,BIOBÍO,LOS ALAMOS,-37.631803,-73.47638,Leve,1,Mañana,16.325
1651512,27,6,7,2024,20,HUARA,1,1404,TARAPACÁ,HUARA,-19.688785,-69.196483,Grave,1,Noche,10.772
1651522,9,6,11,2024,17,SANTA BARBARA,8,8311,BIOBÍO,SANTA BÁRBARA,-37.65,-71.729955,Sin lesionados,1,Tarde,25.315
1651527,16,6,11,2024,11,RETIRO,7,7405,MAULE,RETIRO,-36.078373,-71.865833,Leve,1,Mañana,8.458
1651529,9,5,8,2024,4,HUARA,1,1404,TARAPACÁ,HUARA,-19.292496,-69.892627,Sin lesionados,0,Madrugada,79.228
1651539,13,3,11,2024,9,ALTO BIO BIO,8,8314,BIOBÍO,ALTO BIOBÍO,-37.882936,-71.630179,Sin lesionados,0,Mañana,41.539
1651548,19,2,11,2024,12,LEBU,8,8201,BIOBÍO,LEBU,-37.648475,-73.607997,Sin lesionados,0,Tarde,6.231
1651558,20,3,11,2024,5,MALLOA,6,6109,LIBERTADOR GENERAL BERNARDO O'HIGGINS,MALLOA,-34.45309,-70.953729,Sin lesionados,0,Madrugada,5.518
1651561,16,6,11,2024,3,PARRAL,7,7404,MAULE,PARRAL,-36.1406,-71.83352,Leve,1,Madrugada,1.781
1651570,20,3,11,2024,15,CASABLANCA,5,5102,VALPARAÍSO,CASABLANCA,-33.230597,-71.412976,Fatal,0,Tarde,9.416
1651573,8,5,11,2024,6,SAN CLEMENTE,7,7109,MAULE,SAN CLEMENTE,-35.540601,-71.509785,Grave,0,Mañana,5.456
1651577,17,7,11,2024,17,PELLUHUE,7,7203,MAULE,PELLUHUE,-35.804102,-72.530324,Sin lesionados,1,Tarde,7.177
1651578,18,1,11,2024,17,RETIRO,7,7405,MAULE,RETIRO,-36.053029,-71.876457,Sin lesionados,0,Tarde,10.328
1651584,8,5,11,2024,15,SAN CLEMENTE,7,7109,MAULE,SAN CLEMENTE,-35.553576,-71.42069,Sin lesionados,0,Tarde,11.729
1651585,15,5,11,2024,16,PALMILLA,6,6306,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PALMILLA,-34.468612,-71.329947,Sin lesionados,0,Tarde,1.979
1651592,17,7,11,2024,6,LOLOL,6,6304,LIBERTADOR GENERAL BERNARDO O'HIGGINS,LOLOL,-34.712915,-71.627933,Leve,1,Mañana,2.411
1651593,10,7,11,2024,21,SAN CLEMENTE,7,7109,MAULE,SAN CLEMENTE,-35.523312,-71.43662,Leve,1,Noche,8.851
1651598,18,1,11,2024,13,NATALES,12,12401,MAGALLANES Y DE LA ANTÁRTICA CHILENA,NATALES,-51.71971,-72.505505,Sin lesionados,0,Tarde,1.189
1651600,20,3,11,2024,12,RENGO,6,6115,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RENGO,-34.376809,-70.858269,Sin lesionados,0,Tarde,3.187
1651601,20,3,11,2024,14,CURACAVI,13,13503,METROPOLITANA DE SANTIAGO,CURACAVÍ,-33.458352,-70.956231,Sin lesionados,0,Tarde,17.57
1651603,12,2,11,2024,7,SAN CLEMENTE,7,7109,MAULE,SAN CLEMENTE,-35.545801,-71.477329,Leve,0,Mañana,7.356
1651615,18,1,11,2024,16,PALMILLA,6,6306,LIBERTADOR GENERAL BERNARDO O'HIGGINS,PALMILLA,-34.564653,-71.389794,Grave,0,Tarde,7.892
1651625,15,5,11,2024,16,CORONEL,8,8102,BIOBÍO,CORONEL,-37.022577,-73.135403,Leve,0,Tarde,0.673
1651626,4,1,11,2024,21,LA SERENA,4,4101,COQUIMBO,LA SERENA,-29.881889,-71.256133,Sin lesionados,0,Noche,3.014
1651630,18,1,11,2024,23,VILLARRICA,9,9120,LA ARAUCANÍA,VILLARRICA,-38.925237,-72.001271,Grave,0,Noche,3.202
1651644,15,5,11,2024,7,CORONEL,8,8102,BIOBÍO,CORONEL,-36.973784,-73.159887,Leve,0,Mañana,0.542
1651648,14,4,11,2024,18,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.381778,-72.362107,Sin lesionados,0,Noche,9.776
1651652,14,4,11,2024,8,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.423386,-72.403765,Sin lesionados,0,Mañana,7.199
1651668,8,5,11,2024,23,SAN ANTONIO,5,5601,VALPARAÍSO,SAN ANTONIO,-33.560446,-71.562946,Sin lesionados,0,Noche,3.644
1651670,15,5,11,2024,23,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.525421,-72.516279,Sin lesionados,0,Noche,14.299
1651674,15,5,11,2024,19,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.557716,-72.581605,Sin lesionados,0,Noche,10.091
1651678,8,5,11,2024,21,SAN IGNACIO,16,16108,ÑUBLE,SAN IGNACIO,-36.768558,-72.122396,Leve,0,Noche,8.708
1651690,19,2,11,2024,8,PUNTA ARENAS,12,12101,MAGALLANES Y DE LA ANTÁRTICA CHILENA,PUNTA ARENAS,-53.029104,-70.83383,Fatal,0,Mañana,11.154
1651691,9,6,11,2024,13,QUILLON,16,16107,ÑUBLE,QUILLÓN,-36.868575,-72.464016,Sin lesionados,1,Tarde,17.257
1651692,16,6,11,2024,20,LOS ANGELES,8,8301,BIOBÍO,LOS ANGELES,-37.42937,-72.387543,Leve,1,Noche,5.846
1651694,20,3,11,2024,14,OVALLE,4,4301,COQUIMBO,OVALLE,-31.088244,-71.604714,Sin lesionados,0,Tarde,57.617
1651696,8,5,11,2024,9,RENCA,13,13128,METROPOLITANA DE SANTIAGO,RENCA,-33.432808,-70.660544,Sin lesionados,0,Mañana,1.294
1651697,9,6,11,2024,10,SAN CLEMENTE,7,7109,MAULE,SAN CLEMENTE,-35.55919,-71.463458,Sin lesionados,1,Mañana,9.302
1651707,18,1,11,2024,14,SAN FELIPE,5,5701,VALPARAÍSO,SAN FELIPE,-32.844961,-70.686054,Sin lesionados,0,Tarde,8.046
